46,0,-0.019836183,0,0,-0.01518468,0,0,-0.003891514,-0.00058269,-0.003891514,0.00715233,-0.006228604,0,-0.00058269,0.00715233,-0.00058269,0.084364249,0.182444719,0,0.463310069,-0.015629774,0.135107592,0.002313156,-0.018324554,0.011522943,0,0.002782028,-0.004553419,-0.007144533,0.004400861,0,0.000656953,0.029751987,0,0.000656953,-0.008376813,0,0,0,-0.017357463,0.000656953,-0.008376813,-0.019841498,-0.008376813,0.017138691,1,0,-0.008376813,0.138905377,0.138905377,-0.008376813,-0.020478674,0.998656759,-0.016626543,-0.011653105,-0.000323448,3.57E-05,-0.003123415,3.57E-05,0.000383856,-0.018829427,-0.018829427,0,0.000656953,-0.000393798,3.57E-05,0.191939839,0.008999773,0.990364192,-0.008376813,-0.000393798,-0.015882738,0,0.486187148,0.99666483,0.07775091,0,0.021193784,0,0.028222671,-0.011106827,0.007787809,0.015237822,0.08944945,1,-0.017418545,0.046799963,0.274895328,-0.008070928,0.274895328,0.565763208,0.983515412,0.333746391,0.361933898,0.128065792,0.397503027,0.097136289,0.128065792,0.379789949,0.116365151,0.998656759,0.004513693,0.004513693,0.98411664,0.058242376,0.437059842,-0.00092127,0.025659077,-0.00092127,0.308580534,0.023567535,0.760923987,0.544381829,-0.004403109,0.079608969,0.544381829,0.022538842,0.997202303,-0.006228604,0.087453636,0.326431278,0.053637741,0.09534455,0.234073355,0.028906849,0.019634726,0.031776972,0.040769687,0.058113072,-0.004250597,0.010772086,-0.007399173,0.092927187,0.351582995,0.243887128,0.261781714,0.01337402,-0.004381973,0.075045505,0.135031319,0.089276155,0.131743442,0.091382696,0.127232455,0.215503593,0.128288287,-0.009998767,0.279698131,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,-0.016709257,0,0,-0.013236206,0,0,-0.004031468,-0.002207037,-0.004031468,0.005795981,-0.003271637,0,-0.002207037,0.005795981,-0.002207037,-0.039928861,-0.01798943,0,0.072245102,-0.028238671,-0.019590717,0.002780729,0.01241576,-0.033245386,0,-0.017947007,0.000112469,-0.00198746,0.027912511,0,-0.003070873,0.003247358,0,-0.003070873,1,0,0,0,0.883860664,-0.003070873,1,0.039420818,1,0.014857267,-0.008376813,0,1,-0.01033781,-0.01033781,1,0.036261937,-0.004193197,0.002166078,0.037254023,-0.002337442,0.00040138,-0.001049357,0.00040138,-0.00302552,-0.00928974,-0.00928974,0,-0.003070873,-0.001293285,0.00040138,0.156748462,0.002976266,0.000122443,1,-0.001293285,-0.035610357,0,-0.022687733,-0.014920121,-0.004540783,0,-0.01430247,0,0.005204305,0.038596654,-0.006879842,-0.01172705,-0.010557877,-0.008376813,-0.034990031,-0.014002022,-0.021050819,0.029491894,-0.021050819,0.108608207,0.009091218,-0.021466445,0.034380086,-0.019807236,0.022839789,0.969967922,-0.019807236,0.043584363,0.379534023,-0.004193197,-0.007608981,-0.007608981,-0.015414344,0.041097474,0.077011813,-0.001466688,0.019032457,-0.001466688,-0.031919403,-0.026242947,0.629597343,-0.01292319,0.001831068,-0.031297252,-0.01292319,0.994966925,-0.003783758,-0.003271637,-0.006521546,-0.01586297,-0.014255529,-0.041474377,-0.021971648,0.034943524,0.021744794,0.037012972,-0.014175639,0.025653873,0.026354891,0.017358249,0.018742914,0.0398695,0.03969511,0.010972332,0.016531587,0.002632143,-0.028082061,0.024716339,0.006064,-0.004442944,0.02354004,0.03532535,0.881756431,-0.009096376,0.003584238,0.973551454,0.06455882,0
49,0,0.222858782,0,0,0.163750616,0,0,0.032131152,-0.000292927,0.032131152,-0.08113583,-0.136970441,0,-0.000292927,-0.08113583,-0.000292927,0.645065166,0.552311019,0,0.456706323,-0.06002464,0.532182571,-0.438016415,0.230756036,0.027691678,0,0.352146897,0.892027524,0.542288222,0.054801605,0,0.063058995,-0.095995915,0,0.063058995,-0.01033781,0,0,0,0.04820972,0.063058995,-0.01033781,0.137982525,-0.01033781,-0.181164473,0.138905377,0,-0.01033781,1,1,-0.01033781,0.164443028,0.096720373,-0.00917328,0.189694227,0.943883148,0.00185451,-0.25329848,0.00185451,0.059244303,0.069918631,0.069918631,0,0.063058995,0.001169933,0.00185451,0.947500971,-0.081882874,0.193401671,-0.01033781,0.001169933,0.03358599,0,0.836373528,0.204587334,-0.054526126,0,0.841809524,0,-0.401227963,0.160138629,0.984952792,0.93176299,0.996303327,0.138905377,0.045544538,0.589115688,0.790038356,-0.053194186,0.790038356,0.394179588,0.218596831,0.828266698,0.812425467,0.649536612,0.826452534,0.09769233,0.649536612,0.836952886,0.402293299,0.096720373,0.985311244,0.985311244,0.306377547,0.21795313,0.800547106,0.908435548,0.002265479,0.908435548,0.74964216,0.1348642,0.097396552,0.012338433,0.105793342,0.197156876,0.012338433,0.054719369,0.126737003,-0.136970441,-0.01077089,0.556430976,0.143630017,0.509356872,0.805929738,0.492175933,0.607991844,0.963280515,0.279289322,0.307898833,0.164031163,0.561305195,0.249998786,0.516490295,0.544100658,0.923774882,0.43079679,0.153760138,0.082016303,0.423725763,0.842357125,0.274592593,0.840370763,0.480226795,0.305314665,0.429208569,0.424683525,0.050403156,0.737912884,0
50,0,0.222858782,0,0,0.163750616,0,0,0.032131152,-0.000292927,0.032131152,-0.08113583,-0.136970441,0,-0.000292927,-0.08113583,-0.000292927,0.645065166,0.552311019,0,0.456706323,-0.06002464,0.532182571,-0.438016415,0.230756036,0.027691678,0,0.352146897,0.892027524,0.542288222,0.054801605,0,0.063058995,-0.095995915,0,0.063058995,-0.01033781,0,0,0,0.04820972,0.063058995,-0.01033781,0.137982525,-0.01033781,-0.181164473,0.138905377,0,-0.01033781,1,1,-0.01033781,0.164443028,0.096720373,-0.00917328,0.189694227,0.943883148,0.00185451,-0.25329848,0.00185451,0.059244303,0.069918631,0.069918631,0,0.063058995,0.001169933,0.00185451,0.947500971,-0.081882874,0.193401671,-0.01033781,0.001169933,0.03358599,0,0.836373528,0.204587334,-0.054526126,0,0.841809524,0,-0.401227963,0.160138629,0.984952792,0.93176299,0.996303327,0.138905377,0.045544538,0.589115688,0.790038356,-0.053194186,0.790038356,0.394179588,0.218596831,0.828266698,0.812425467,0.649536612,0.826452534,0.09769233,0.649536612,0.836952886,0.402293299,0.096720373,0.985311244,0.985311244,0.306377547,0.21795313,0.800547106,0.908435548,0.002265479,0.908435548,0.74964216,0.1348642,0.097396552,0.012338433,0.105793342,0.197156876,0.012338433,0.054719369,0.126737003,-0.136970441,-0.01077089,0.556430976,0.143630017,0.509356872,0.805929738,0.492175933,0.607991844,0.963280515,0.279289322,0.307898833,0.164031163,0.561305195,0.249998786,0.516490295,0.544100658,0.923774882,0.43079679,0.153760138,0.082016303,0.423725763,0.842357125,0.274592593,0.840370763,0.480226795,0.305314665,0.429208569,0.424683525,0.050403156,0.737912884,0
51,0,-0.016709257,0,0,-0.013236206,0,0,-0.004031468,-0.002207037,-0.004031468,0.005795981,-0.003271637,0,-0.002207037,0.005795981,-0.002207037,-0.039928861,-0.01798943,0,0.072245102,-0.028238671,-0.019590717,0.002780729,0.01241576,-0.033245386,0,-0.017947007,0.000112469,-0.00198746,0.027912511,0,-0.003070873,0.003247358,0,-0.003070873,1,0,0,0,0.883860664,-0.003070873,1,0.039420818,1,0.014857267,-0.008376813,0,1,-0.01033781,-0.01033781,1,0.036261937,-0.004193197,0.002166078,0.037254023,-0.002337442,0.00040138,-0.001049357,0.00040138,-0.00302552,-0.00928974,-0.00928974,0,-0.003070873,-0.001293285,0.00040138,0.156748462,0.002976266,0.000122443,1,-0.001293285,-0.035610357,0,-0.022687733,-0.014920121,-0.004540783,0,-0.01430247,0,0.005204305,0.038596654,-0.006879842,-0.01172705,-0.010557877,-0.008376813,-0.034990031,-0.014002022,-0.021050819,0.029491894,-0.021050819,0.108608207,0.009091218,-0.021466445,0.034380086,-0.019807236,0.022839789,0.969967922,-0.019807236,0.043584363,0.379534023,-0.004193197,-0.007608981,-0.007608981,-0.015414344,0.041097474,0.077011813,-0.001466688,0.019032457,-0.001466688,-0.031919403,-0.026242947,0.629597343,-0.01292319,0.001831068,-0.031297252,-0.01292319,0.994966925,-0.003783758,-0.003271637,-0.006521546,-0.01586297,-0.014255529,-0.041474377,-0.021971648,0.034943524,0.021744794,0.037012972,-0.014175639,0.025653873,0.026354891,0.017358249,0.018742914,0.0398695,0.03969511,0.010972332,0.016531587,0.002632143,-0.028082061,0.024716339,0.006064,-0.004442944,0.02354004,0.03532535,0.881756431,-0.009096376,0.003584238,0.973551454,0.06455882,0
52,0,0.129046503,0,0,0.107096202,0,0,0.039380455,-0.002583745,0.039380455,-0.014791308,-0.05635237,0,-0.002583745,-0.014791308,-0.002583745,0.610547535,0.702415414,0,0.739212988,0.686558894,0.648519245,-0.236988642,0.135795624,0.833211616,0,0.264924898,-0.024844225,-0.05311202,0.037428194,0,0.066200109,-0.041038772,0,0.066200109,0.036261937,0,0,0,0.498525454,0.066200109,0.036261937,0.993034278,0.036261937,-0.070016032,-0.020478674,0,0.036261937,0.164443028,0.164443028,0.036261937,1,-0.015962812,0.804300319,0.998552809,0.025210223,0.000105918,-0.125653346,0.000105918,0.061844838,0.983948687,0.983948687,0,0.066200109,-0.00178512,0.000105918,0.359440765,0.054363184,0.063153613,0.036261937,-0.00178512,0.96982339,0,0.375135591,-0.027479287,0.225321989,0,0.645512866,0,-0.00491236,0.999211882,0.11940493,0.34555276,0.187162088,-0.020478674,0.971551607,0.702695503,0.587397847,0.053959484,0.587397847,0.722098698,0.121850633,0.449943366,0.619147704,0.792370648,0.518447364,0.235363705,0.792370648,0.399594625,0.794045429,-0.015962812,0.133935359,0.133935359,0.002574593,0.984360344,0.506752957,0.027597629,0.474017143,0.027597629,0.587510385,0.976548833,0.092622438,0.170843738,0.153692396,0.896887174,0.170843738,0.104691955,0.003271445,-0.05635237,0.025728623,0.684100103,0.222337212,0.78602561,0.613581385,0.790462898,0.190005408,0.303943799,0.270843926,0.243171755,0.473933637,0.670551617,0.833934528,0.263304832,0.248730433,0.04008871,0.759887159,0.109068203,0.979464053,0.953501344,0.581203361,0.938614089,0.589782524,0.930594841,0.357553378,0.801217222,0.885166542,0.07183041,0.67636356,0
53,0,-0.00485957,0,0,-0.004246308,0,0,-0.001843985,-0.000483947,-0.001843985,0.001568128,0.007046064,0,-0.000483947,0.001568128,-0.000483947,0.074178164,0.181025094,0,0.464197114,-0.002356115,0.135340315,0.029618989,-0.003451837,0.016829778,0,0.01129893,-0.049716605,-0.030595485,0.007074494,0,-0.010792984,0.042055939,0,-0.010792984,-0.004193197,0,0,0,-0.01078646,-0.010792984,-0.004193197,-0.01218268,-0.004193197,0.00485084,0.998656759,0,-0.004193197,0.096720373,0.096720373,-0.004193197,-0.015962812,1,-0.004128043,-0.007544682,-0.046177433,-1.60E-05,0.01570623,-1.60E-05,-0.011003434,-0.012403982,-0.012403982,0,-0.010792984,-0.000361038,-1.60E-05,0.159064881,0.003989783,0.989748575,-0.004193197,-0.000361038,-0.008572358,0,0.463563737,0.991097849,0.069333375,0,-0.010993803,0,0.056293342,-0.006050201,-0.036563961,-0.027305537,0.047795225,0.998656759,-0.010988978,0.039711102,0.256850405,0.00753537,0.256850405,0.567623001,0.982724907,0.313512476,0.338454966,0.115956741,0.372579096,0.100710696,0.115956741,0.355905697,0.111239302,1,-0.039376173,-0.039376173,0.974420757,0.063941574,0.414807279,-0.046397956,0.039622395,-0.046397956,0.293242577,0.026490644,0.765955514,0.543459507,-0.003880139,0.081449481,0.543459507,0.025607795,0.997902354,0.007046064,0.097322805,0.318209939,0.057476285,0.086778581,0.213865578,0.025866727,-0.002218846,-0.002949907,0.028804455,0.070377959,-0.010364592,-0.008678746,0.004756056,0.072203136,0.330661758,0.200032133,0.265565376,0.019173297,0.001313827,0.069740601,0.107402991,0.091463841,0.104565163,0.084119645,0.125608754,0.212531257,0.129725892,-0.002960885,0.260936091,0
54,0,-0.000999956,0,0,-0.011258616,0,0,-0.017953453,-0.002288578,-0.017953453,-0.001480711,0.531993191,0,-0.002288578,-0.001480711,-0.002288578,0.410704704,0.534707824,0,0.534844451,0.983390027,0.530516473,0.3341784,0.021334974,0.931476486,0,0.111336968,0.01344641,0.345546925,0.031036856,0,-0.001531055,0.538466167,0,-0.001531055,0.002166078,0,0,0,0.38518809,-0.001531055,0.002166078,0.851729964,0.002166078,0.017150695,-0.016626543,0,0.002166078,-0.00917328,-0.00917328,0.002166078,0.804300319,-0.004128043,1,0.801715696,-0.019615098,-0.00064057,0.467574221,-0.00064057,-0.004528567,0.839934888,0.839934888,0,-0.001531055,-0.002128169,-0.00064057,0.146796603,0.081744196,0.079659732,0.002166078,-0.002128169,0.862257805,0,0.190426081,-0.036220375,0.412934509,0,0.458625754,0,0.544996159,0.806497686,-0.081649242,0.237970897,-0.023428968,-0.016626543,0.844632846,0.629498389,0.434288509,0.57747488,0.434288509,0.510833177,0.085069438,0.343565168,0.438255408,0.589416363,0.373811445,0.171557259,0.589416363,0.204749352,0.81094622,-0.004128043,-0.080202261,-0.080202261,-0.03090003,0.83806257,0.362099543,0.038488055,0.881962502,0.038488055,0.43231118,0.849623411,0.088610101,0.507274183,0.062700229,0.920008777,0.507274183,0.062343036,0.033741629,0.531993191,0.581899469,0.718365838,0.711340695,0.712730384,0.386788894,0.768004243,0.066030466,0.107247808,0.336940181,0.107304707,0.345784022,0.452500261,0.648294035,0.140379762,0.129845406,0.050719795,0.710100843,0.203177855,0.845792718,0.777157834,0.465382235,0.882799249,0.463881846,0.757606902,0.266401974,0.835546693,0.730113292,0.033912882,0.600767383,0
55,0,0.145325287,0,0,0.100147131,0,0,0.009726103,0.004424569,0.009726103,-0.053725797,-0.057129302,0,0.004424569,-0.053725797,0.004424569,0.625040922,0.724570584,0,0.758235329,0.682260406,0.669423471,-0.243906367,0.15250878,0.818819115,0,0.28262322,-0.004666915,-0.039379284,0.047750707,0,0.039759811,-0.040607817,0,0.039759811,0.037254023,0,0,0,0.498947202,0.039759811,0.037254023,0.992811227,0.037254023,-0.10721733,-0.011653105,0,0.037254023,0.189694227,0.189694227,0.037254023,0.998552809,-0.007544682,0.801715696,1,0.047302376,-0.001263214,-0.128764184,-0.001263214,0.03528353,0.981267577,0.981267577,0,0.039759811,0.002251189,-0.001263214,0.384829019,0.015235983,0.074045202,0.037254023,0.002251189,0.966032655,0,0.403405574,-0.01806013,0.189874118,0,0.65963114,0,-0.012173485,0.998731924,0.143799508,0.364964615,0.213014209,-0.011653105,0.968079348,0.717521101,0.612174895,0.05712987,0.612174895,0.73888955,0.134141895,0.476809557,0.640838084,0.809100967,0.537985293,0.239693235,0.809100967,0.421206777,0.800467174,-0.007544682,0.158205421,0.158205421,0.014009857,0.987927851,0.526976822,0.047856296,0.475262672,0.047856296,0.609119277,0.97512249,0.101082795,0.153435646,0.125756343,0.891773002,0.153435646,0.107139244,0.012443472,-0.057129302,0.028355824,0.695635186,0.226537569,0.784256408,0.637361568,0.801536,0.210929857,0.328911948,0.254105184,0.261686559,0.453807639,0.666897345,0.842678731,0.257226266,0.245995793,0.062196827,0.776707435,0.101921064,0.977441658,0.961985458,0.600128655,0.94052875,0.608968564,0.940878988,0.366920503,0.806885719,0.899408227,0.076941545,0.695826284,0
56,0,-0.004522582,0,0,-0.004990746,0,0,-0.003474215,-0.002713119,-0.003474215,0.000282974,0.005070628,0,-0.002713119,0.000282974,-0.002713119,0.424217933,0.324383044,0,0.205938219,-0.026971188,0.313115936,-0.327710439,0.006136875,0.025070157,0,0.108576146,0.989057312,0.700416667,0.011833514,0,-0.005613443,0.032903729,0,-0.005613443,-0.002337442,0,0,0,-0.006244949,-0.005613443,-0.002337442,-0.00021325,-0.002337442,0.004341648,-0.000323448,0,-0.002337442,0.943883148,0.943883148,-0.002337442,0.025210223,-0.046177433,-0.019615098,0.047302376,1,0.000177831,-0.120496498,0.000177831,-0.008317346,-0.031633543,-0.031633543,0,-0.005613443,-0.001824893,0.000177831,0.821328092,0.00091842,0.037366687,-0.002337442,-0.001824893,-0.051289103,0,0.64339813,0.071895851,0.086026267,0,0.770294674,0,-0.315504773,0.016482077,0.959353368,0.944685842,0.933042134,-0.000323448,-0.041836065,0.42009845,0.608274151,0.020556741,0.608274151,0.144670349,0.042733143,0.659369862,0.649990767,0.458603353,0.658901501,0.056454453,0.458603353,0.640861107,0.329074897,-0.046177433,0.950862587,0.950862587,0.164698225,0.061751744,0.619633761,0.993271133,0.036835018,0.993271133,0.548644205,0.043612104,-0.023255195,0.073118627,0.046298361,0.131439985,0.073118627,0.044677303,-0.013768344,0.005070628,0.096779176,0.422966484,0.234946595,0.36898813,0.613286531,0.35882279,0.545685029,0.867420895,0.207621948,0.064372213,0.022619841,0.403335035,0.022119469,0.376249695,0.377297047,0.963892702,0.230931463,0.089354368,-0.014571475,0.282783558,0.750437635,0.161928263,0.743204644,0.335639291,0.222514337,0.311759525,0.228406241,0.012147489,0.607502445,0
57,0,0.002486621,0,0,0.000295921,0,0,-0.002232664,-0.069989833,-0.002232664,9.91E-06,-0.00157592,0,-0.069989833,9.91E-06,-0.069989833,0.009963873,0.000280379,0,0.000349556,-0.000927341,-0.000832913,0.006934862,-0.003911573,0.01488127,0,0.034839778,0.000523034,-0.000626831,-0.076495203,0,-2.63E-05,-0.001456593,0,-2.63E-05,0.00040138,0,0,0,0.00058077,-2.63E-05,0.00040138,0.003361794,0.00040138,0.002481328,3.57E-05,0,0.00040138,0.00185451,0.00185451,0.00040138,0.000105918,-1.60E-05,-0.00064057,-0.001263214,0.000177831,1,0.001607477,1,-3.02E-05,0.000268148,0.000268148,0,-2.63E-05,0.694318799,1,0.001847168,-0.000201641,0.000901175,0.00040138,0.694318799,1.41E-05,0,0.000867015,0.000116848,-0.006041183,0,-0.004696753,0,0.005446481,0.000349959,-0.000493444,-0.004588772,-0.000296122,3.57E-05,0.000159229,0.008582973,0.002465194,-0.00729906,0.002465194,0.000364194,0.00012057,0.006464264,0.002873236,0.003255473,8.05E-05,0.00035731,0.003255473,0.010428999,-0.000642081,-1.60E-05,0.003751775,0.003751775,5.78E-05,0.000132265,4.08E-05,-0.000169087,-0.001229977,-0.000169087,0.01477794,-0.000212582,0.000228663,-0.009946976,0.000502245,-0.03078175,-0.009946976,0.00274086,-0.005925816,-0.00157592,-0.002008061,-0.026729554,-0.002553496,0.040259076,-0.003054098,-0.021300776,-0.059870104,-0.013210784,0.006690049,-0.001780852,-0.003458846,0.010932204,0.002955546,-0.006585743,-0.005981609,-0.000178329,-0.000843692,0.702119008,-0.006158241,-0.017521038,-0.041042797,-0.025274105,-0.041141176,-0.019047168,-0.006611887,-0.015526234,-0.007766596,-0.008278078,-0.020939409,0
58,0,0.032995923,0,0,0.020024423,0,0,-0.00238429,-0.001837033,-0.00238429,-0.009211287,0.988919621,0,-0.001837033,-0.009211287,-0.001837033,-0.067342241,-0.025736419,0,-0.11499691,0.603933891,0.068666579,0.967657179,0.063180097,0.281774234,0,0.018437893,-0.009116216,0.618289284,0.039671633,0,0.007870063,0.984227514,0,0.007870063,-0.001049357,0,0,0,-0.051046553,0.007870063,-0.001049357,-0.022454902,-0.001049357,-0.013911608,-0.003123415,0,-0.001049357,-0.25329848,-0.25329848,-0.001049357,-0.125653346,0.01570623,0.467574221,-0.128764184,-0.120496498,0.001607477,1,0.001607477,0.008832249,-0.08101356,-0.08101356,0,0.007870063,-0.000128035,0.001607477,-0.23060007,0.021531208,0.052914119,-0.001049357,-0.000128035,-0.033659363,0,-0.169688362,-0.032762059,0.26135891,0,-0.199893364,0,0.970934593,-0.117930405,-0.326131311,-0.169786567,-0.30935169,-0.003123415,-0.068530249,0.13035129,-0.065057499,0.956811308,-0.065057499,-0.149008302,-0.023448763,-0.008021682,-0.147949173,-0.110421393,-0.077839988,-0.002908739,-0.110421393,-0.14677153,0.210767291,0.01570623,-0.339331947,-0.339331947,-0.061738762,-0.024153022,-0.067946725,-0.044655998,0.80294966,-0.044655998,-0.049027798,-0.066035709,0.054645042,0.545048465,-0.028246107,0.201674354,0.545048465,0.007017648,0.053176389,0.988919621,0.961112913,0.252936225,0.875872858,0.112813899,-0.187104353,0.199574242,-0.138815238,-0.217713835,0.288047989,0.041602521,0.007538705,-0.138309478,-0.016440332,-0.009259582,-0.019154501,-0.032906274,0.166715887,0.306004331,-0.070883125,-0.101329792,-0.061069041,0.099614592,-0.072781076,-0.0919414,0.000708694,0.26100283,-0.013743336,0.049620356,0.042230763,0
59,0,0.002486621,0,0,0.000295921,0,0,-0.002232664,-0.069989833,-0.002232664,9.91E-06,-0.00157592,0,-0.069989833,9.91E-06,-0.069989833,0.009963873,0.000280379,0,0.000349556,-0.000927341,-0.000832913,0.006934862,-0.003911573,0.01488127,0,0.034839778,0.000523034,-0.000626831,-0.076495203,0,-2.63E-05,-0.001456593,0,-2.63E-05,0.00040138,0,0,0,0.00058077,-2.63E-05,0.00040138,0.003361794,0.00040138,0.002481328,3.57E-05,0,0.00040138,0.00185451,0.00185451,0.00040138,0.000105918,-1.60E-05,-0.00064057,-0.001263214,0.000177831,1,0.001607477,1,-3.02E-05,0.000268148,0.000268148,0,-2.63E-05,0.694318799,1,0.001847168,-0.000201641,0.000901175,0.00040138,0.694318799,1.41E-05,0,0.000867015,0.000116848,-0.006041183,0,-0.004696753,0,0.005446481,0.000349959,-0.000493444,-0.004588772,-0.000296122,3.57E-05,0.000159229,0.008582973,0.002465194,-0.00729906,0.002465194,0.000364194,0.00012057,0.006464264,0.002873236,0.003255473,8.05E-05,0.00035731,0.003255473,0.010428999,-0.000642081,-1.60E-05,0.003751775,0.003751775,5.78E-05,0.000132265,4.08E-05,-0.000169087,-0.001229977,-0.000169087,0.01477794,-0.000212582,0.000228663,-0.009946976,0.000502245,-0.03078175,-0.009946976,0.00274086,-0.005925816,-0.00157592,-0.002008061,-0.026729554,-0.002553496,0.040259076,-0.003054098,-0.021300776,-0.059870104,-0.013210784,0.006690049,-0.001780852,-0.003458846,0.010932204,0.002955546,-0.006585743,-0.005981609,-0.000178329,-0.000843692,0.702119008,-0.006158241,-0.017521038,-0.041042797,-0.025274105,-0.041141176,-0.019047168,-0.006611887,-0.015526234,-0.007766596,-0.008278078,-0.020939409,0
60,0,-0.015827768,0,0,-0.014401471,0,0,-0.006972402,-0.001451058,-0.006972402,0.006685717,-0.003723928,0,-0.001451058,0.006685717,-0.001451058,0.273143893,0.010853292,0,-0.01785063,-0.022775194,0.058997754,0.029717375,0.003103695,0.014768735,0,0.139113339,-0.02202444,-0.017878091,0.018068782,0,0.999983342,0.01110195,0,0.999983342,-0.00302552,0,0,0,0.012838064,0.999983342,-0.00302552,0.068923605,-0.00302552,0.019700168,0.000383856,0,-0.00302552,0.059244303,0.059244303,-0.00302552,0.061844838,-0.011003434,-0.004528567,0.03528353,-0.008317346,-3.02E-05,0.008832249,-3.02E-05,1,-0.008761362,-0.008761362,0,0.999983342,-0.001069369,-3.02E-05,0.099919053,0.007506632,0.0127672,-0.00302552,-0.001069369,-0.02159581,0,0.013015523,0.018316127,0.092014298,0,0.085066946,0,0.041934961,0.072866264,0.018414565,0.016232496,0.032750986,0.000383856,-0.027910167,0.203214405,0.052328956,0.037688309,0.052328956,-0.029648778,-0.012262532,0.051938778,0.06402868,0.1222001,0.221027188,0.006295618,0.1222001,0.222663548,0.130836381,-0.011003434,0.027895303,0.027895303,0.046753831,0.055389899,0.206846511,-0.017172847,0.026216783,-0.017172847,0.102278074,-0.026440519,-0.005672868,0.069774942,0.024252165,0.054697483,0.069774942,0.010481749,-0.007385491,-0.003723928,0.016911041,0.131530446,0.016327553,0.251280774,0.071810306,0.090133981,0.039175162,0.063737722,0.878722583,0.023881366,0.894306663,0.632610099,0.056916736,0.834554076,0.774570921,-0.003886316,0.044324357,0.059735838,-0.024665692,0.010180036,0.052128675,-0.003860526,0.05278332,0.019517129,0.038229128,0.10407939,0.014310641,0.020923047,0.078255322,0
61,0,-0.008066247,0,0,-0.014257313,0,0,-0.015260379,-0.002028458,-0.015260379,0.000500963,-0.012446654,0,-0.002028458,0.000500963,-0.002028458,0.478722338,0.600285941,0,0.661695688,0.737061633,0.538954487,-0.193385737,-0.002834142,0.872518446,0,0.117991914,-0.063541089,-0.052654587,0.010669022,0,-0.004971608,-0.004318571,0,-0.004971608,-0.00928974,0,0,0,0.456004033,-0.004971608,-0.00928974,0.97628576,-0.00928974,0.017738015,-0.018829427,0,-0.00928974,0.069918631,0.069918631,-0.00928974,0.983948687,-0.012403982,0.839934888,0.981267577,-0.031633543,0.000268148,-0.08101356,0.000268148,-0.008761362,1,1,0,-0.004971608,-0.001263684,0.000268148,0.242008766,0.075061984,0.052966866,-0.00928974,-0.001263684,0.997252522,0,0.271290351,-0.028846521,0.289794044,0,0.578224769,0,0.041192624,0.982466103,0.031349044,0.293989888,0.089806657,-0.018829427,0.998086848,0.601701761,0.485398306,0.060011143,0.485398306,0.658875331,0.106133988,0.343595041,0.534356095,0.700729466,0.418351103,0.179161425,0.700729466,0.273434746,0.753226034,-0.012403982,0.042182318,0.042182318,-0.012141719,0.957241881,0.402043879,-0.013542927,0.495893824,-0.013542927,0.478993563,0.995055065,0.059490121,0.223756532,0.08809471,0.902165386,0.223756532,0.050274023,0.00455458,-0.012446654,0.054060452,0.622209064,0.241415774,0.708452694,0.506853551,0.717836842,0.116932542,0.187563325,0.187636429,0.102125131,0.386527053,0.566121401,0.747614739,0.136955316,0.130157799,-0.004770882,0.684737112,0.039704011,0.998883431,0.917474335,0.502596685,0.922268099,0.508705931,0.885480838,0.273015641,0.757958231,0.818467644,-0.002931545,0.603010045,0
